,z_value
1277,0.00448800998937
1278,0.00652508764275
1279,0.00829268107848
1280,0.00946175017341
1281,0.00984292660567
1282,0.0141615423331
1283,0.040942949164
1284,0.0591844372815
1285,0.0715319222125
1286,0.0608936514275
1287,0.032889434307
1288,0.0177681395686
1289,0.0112358834106
1290,0.0100588702558
1291,0.00882304585273
1292,0.00374046456459
1293,0.00869041766737
1294,0.00391920971584
1295,0.0104624818007
1296,0.00834405731065
1297,0.00663554968319
1298,0.00505430348249
1299,0.00344765038855
1300,0.00612755538351
1301,0.00653107463973
1302,0.00365361919354
1303,0.00324175786019
1304,0.00455237342466
1305,0.00709070789163
1306,0.00832191682118
1307,0.0186582881052
1308,0.66348192092
1309,0.713248755558
1310,0.640958196428
1311,1.00254315462
1312,0.761015229406
1313,0.690024091197
1314,0.0101537911396
1315,0.0101536103354
1316,0.0101517890347
1317,0.0101449430121
1318,0.0101386147105
1319,0.0101470996163
1320,0.0100867802168
1321,0.00975061486772
1322,0.00857462321862
1323,0.00688224482247
1324,0.00441902212028
1325,1.0000001e-05
1326,1.0000001e-05
1327,1.0000001e-05
1328,1.0000001e-05
1329,1.0000001e-05
1330,1.0000001e-05
1331,1.0000001e-05
1332,1.0000001e-05
1333,1.0000001e-05
1334,1.0000001e-05
1335,1.0000001e-05
1336,1.0000001e-05
1337,1.0000001e-05
1338,1.0000001e-05
1339,1.0000001e-05
1340,1.0000001e-05
1341,1.0000001e-05
1342,1.0000001e-05
1343,1.0000001e-05
1344,1.0000001e-05
1345,1.0000001e-05
1346,1.0000001e-05
1347,1.0000001e-05
1348,1.0000001e-05
1349,1.0000001e-05
1350,1.0000001e-05
1351,0.00649417959478
1352,0.00679905228591
1353,0.0048015385684
1354,0.00658501169851
1355,0.00535018242867
1356,0.00348160178179
1357,0.0032258440892
1358,0.00320984852675
1359,0.00457642496039
1360,0.010133390621
1361,0.00376979956672
1362,0.00460461154294
1363,0.00594434539249
1364,0.0128684204863
1365,0.0218622661831
1366,0.024213769169
1367,0.0201898384212
1368,0.012718180488
1369,0.0096999668883
1370,0.0157004361543
1371,0.0153182948282
1372,0.0051331086848
1373,0.0164498241602
1374,0.00412952968381
1375,0.0036343181841
1376,0.00691699545901
1377,0.00839172436874
1378,0.00928045351041
1379,0.00972254564779
1380,0.00989386835793
1381,0.00993513202759
1382,0.00994055227795
1383,0.0100137821825
1384,0.0100867806468
1385,0.0101154747446
1386,0.0101206586086
1387,0.0101397637148
1388,0.0108776585845
1389,0.0125193858567
1390,0.0111564969275
1391,0.00933531704179
1392,0.00941098233755
1393,0.00974148712851
1394,0.00989955490343
1395,0.00993625297026
1396,0.00994063533701
1397,0.0268137630101
1398,1.0000001e-05
1399,1.0000001e-05
1400,1.0000001e-05
1401,1.0000001e-05
1402,1.0000001e-05
1403,1.0000001e-05
1404,1.0000001e-05
1405,1.0000001e-05
1406,1.0000001e-05
1407,1.0000001e-05
1408,1.0000001e-05
1409,1.0000001e-05
1410,1.0000001e-05
1411,1.0000001e-05
1412,1.0000001e-05
1413,1.0000001e-05
1414,1.0000001e-05
1415,1.0000001e-05
1416,1.0000001e-05
1417,1.0000001e-05
1418,1.0000001e-05
1419,1.0000001e-05
1420,1.0000001e-05
1421,1.0000001e-05
1422,1.0000001e-05
1423,1.0000001e-05
1424,1.0000001e-05
1425,1.0000001e-05
1426,1.0000001e-05
1427,1.0000001e-05
1428,1.0000001e-05
1429,1.0000001e-05
1430,1.0000001e-05
1431,1.0000001e-05
1432,1.0000001e-05
1433,1.0000001e-05
1434,1.0000001e-05
1435,1.0000001e-05
1436,1.0000001e-05
1437,1.0000001e-05
1438,1.0000001e-05
1439,1.0000001e-05
1440,1.0000001e-05
1441,1.0000001e-05
1442,1.0000001e-05
1443,1.0000001e-05
1444,1.0000001e-05
1445,1.0000001e-05
1446,1.0000001e-05
1447,1.0000001e-05
1448,1.0000001e-05
1449,1.0000001e-05
1450,1.0000001e-05
1451,1.0000001e-05
1452,1.0000001e-05
1453,1.0000001e-05
1454,1.0000001e-05
1455,1.0000001e-05
1456,1.0000001e-05
1457,1.0000001e-05
1458,1.0000001e-05
1459,1.0000001e-05
1460,1.0000001e-05
1461,1.0000001e-05
1462,1.0000001e-05
1463,1.0000001e-05
1464,1.0000001e-05
1465,1.0000001e-05
1466,1.0000001e-05
1467,1.0000001e-05
1468,1.0000001e-05
1469,1.0000001e-05
1470,1.0000001e-05
1471,1.0000001e-05
1472,1.0000001e-05
1473,1.0000001e-05
1474,1.0000001e-05
1475,1.0000001e-05
1476,1.0000001e-05
1477,1.0000001e-05
1478,1.0000001e-05
1479,1.0000001e-05
1480,1.0000001e-05
1481,1.0000001e-05
1482,1.0000001e-05
1483,1.0000001e-05
1484,1.0000001e-05
1485,1.0000001e-05
1486,0.00276446666674
1487,0.00568146022312
1488,0.00744921613073
1489,0.00878537879601
1490,0.00954134487504
1491,0.00975155338695
1492,0.00977569245677
1493,0.00977795800384
1494,0.00977800671933
1495,0.00977800673634
1496,0.0176033958754
1497,0.0116924334495
1498,0.00957982951929
1499,0.00750221412502
1500,0.00709637123187
1501,0.00808551307189
1502,0.0158780948552
1503,0.0229633298795
1504,0.0289217256923
1505,0.039895128502
1506,0.0271368033932
1507,0.0186783175973
1508,0.0129497199661
1509,0.0106652142158
1510,0.0100963025547
1511,0.0100945981036
1512,0.0100195212413
1513,0.00961319466985
1514,0.00644132381158
1515,0.0064387637639
1516,0.00363775436873
1517,0.00893864916065
1518,0.0137889139858
1519,0.0236178357202
1520,0.0138802605538
1521,0.00925501120521
1522,0.00697612166643
1523,0.00516056872942
1524,0.00344770452695
1525,0.00567536269729
1526,0.00632586503317
1527,0.00740372273603
1528,0.00663180392251
1529,0.00702571347347
1530,0.00721907195167
1531,0.00519630289394
1532,0.735646327841
1533,0.648133588234
1534,0.326465689623
1535,0.334550623053
1536,0.0107419407271
1537,0.0101536104071
1538,0.0101511578437
1539,0.0101365275864
1540,0.010096337786
1541,0.0100671357388
1542,0.0101356213219
1543,0.0100133704902
1544,0.00944739115882
1545,0.00776303753466
1546,0.00586977056895
1547,0.00321044024781
1548,1.0000001e-05
1549,1.0000001e-05
1550,1.0000001e-05
1551,1.0000001e-05
1552,1.0000001e-05
1553,1.0000001e-05
1554,1.0000001e-05
1555,1.0000001e-05
1556,1.0000001e-05
1557,1.0000001e-05
1558,1.0000001e-05
1559,1.0000001e-05
1560,1.0000001e-05
1561,1.0000001e-05
1562,1.0000001e-05
1563,1.0000001e-05
1564,1.0000001e-05
1565,1.0000001e-05
1566,1.0000001e-05
1567,1.0000001e-05
1568,1.0000001e-05
1569,1.0000001e-05
1570,1.0000001e-05
1571,1.0000001e-05
1572,1.0000001e-05
1573,1.0000001e-05
1574,0.00937635749903
1575,0.0114428412111
1576,0.00470932695762
1577,0.00508455370445
1578,0.0068171472934
1579,0.00667734827217
1580,0.0065358057394
1581,0.00650628798326
1582,0.0108156422629
1583,0.0362240004257
1584,0.0124595792471
1585,0.00463667268713
1586,0.00340765616963
1587,0.00447199778647
1588,0.00341581733188
1589,0.00322577919339
1590,0.00470933065849
1591,0.014419221254
1592,0.0337754124242
1593,0.0268576976883
1594,0.0207791267961
1595,0.0128932229856
1596,0.012689693662
1597,0.00829474047298
1598,0.0068856210432
1599,0.00819698435864
1600,0.00937028273022
1601,0.00989002890685
1602,0.0100689633606
1603,0.0101138814414
1604,0.0101205861672
1605,0.0101210216458
1606,0.0101356219772
1607,0.0101470996161
1608,0.0101502099347
1609,0.01015050043
1610,0.0101527206286
1611,0.0173564771862
1612,0.00789387923814
1613,0.00941415936479
1614,0.00960308700389
1615,0.00990421338458
1616,0.0100649293603
1617,0.0101130915522
1618,0.0101205231454
1619,0.0101210166201
1620,0.018052463907
1621,0.0088741412248
1622,0.00467288846403
1623,0.00741042128153
1624,1.0000001e-05
1625,1.0000001e-05
1626,1.0000001e-05
1627,1.0000001e-05
1628,1.0000001e-05
1629,1.0000001e-05
1630,1.0000001e-05
1631,1.0000001e-05
1632,1.0000001e-05
1633,1.0000001e-05
1634,1.0000001e-05
1635,1.0000001e-05
1636,1.0000001e-05
1637,1.0000001e-05
1638,1.0000001e-05
1639,1.0000001e-05
1640,1.0000001e-05
1641,1.0000001e-05
1642,1.0000001e-05
1643,1.0000001e-05
1644,1.0000001e-05
1645,1.0000001e-05
1646,1.0000001e-05
1647,1.0000001e-05
1648,1.0000001e-05
1649,1.0000001e-05
1650,1.0000001e-05
1651,1.0000001e-05
1652,1.0000001e-05
1653,1.0000001e-05
1654,1.0000001e-05
1655,1.0000001e-05
1656,1.0000001e-05
1657,1.0000001e-05
1658,1.0000001e-05
1659,1.0000001e-05
1660,1.0000001e-05
1661,1.0000001e-05
1662,1.0000001e-05
1663,1.0000001e-05
1664,1.0000001e-05
1665,1.0000001e-05
1666,1.0000001e-05
1667,1.0000001e-05
1668,1.0000001e-05
1669,1.0000001e-05
1670,1.0000001e-05
1671,1.0000001e-05
1672,1.0000001e-05
1673,1.0000001e-05
1674,1.0000001e-05
1675,1.0000001e-05
1676,1.0000001e-05
1677,1.0000001e-05
1678,1.0000001e-05
1679,1.0000001e-05
1680,1.0000001e-05
1681,1.0000001e-05
1682,1.0000001e-05
1683,1.0000001e-05
1684,1.0000001e-05
1685,1.0000001e-05
1686,1.0000001e-05
1687,1.0000001e-05
1688,1.0000001e-05
1689,1.0000001e-05
1690,1.0000001e-05
1691,1.0000001e-05
1692,1.0000001e-05
1693,1.0000001e-05
1694,1.0000001e-05
1695,1.0000001e-05
1696,1.0000001e-05
1697,1.0000001e-05
1698,1.0000001e-05
1699,1.0000001e-05
1700,1.0000001e-05
1701,1.0000001e-05
1702,1.0000001e-05
1703,1.0000001e-05
1704,1.0000001e-05
1705,1.0000001e-05
1706,1.0000001e-05
1707,1.0000001e-05
1708,0.0094998656344
1709,0.0119237032226
1710,0.0238368199774
1711,0.0331904176734
1712,0.038138347127
1713,0.0443650547176
1714,0.0373467352499
1715,0.0208208237801
1716,0.0460939667191
1717,0.0609571238527
1718,0.0682765384486
1719,0.043476863983
1720,0.0410543450039
1721,0.0223671116536
1722,0.0124632271836
1723,0.00921165430971
1724,0.00952067742799
1725,0.0290643457422
1726,0.0394209298534
1727,0.0426180324672
1728,0.0245033744789
1729,0.0148714389167
1730,0.00934449875256
1731,0.00960461755919
1732,0.00974192570191
1733,0.00977379918638
1734,0.00978788563391
1735,0.00952611447412
1736,0.00845401876343
1737,0.0110158048572
1738,0.0153254053001
1739,0.00955460282178
1740,0.00613197714984
1741,0.00799820030921
1742,0.00637820671217
1743,0.00960597452569
1744,0.00956088947808
1745,0.0090449184934
1746,0.00562341904989
1747,0.00615361144906
1748,0.0155890436876
1749,0.0360845510543
1750,0.00833766187782
1751,0.00344810205394
1752,0.00445634699874
1753,0.00464059046853
1754,0.00467540268046
1755,1.16344404383
1756,0.132575677084
1757,0.0476408731676
1758,0.0186375874988
1759,0.0101536829151
1760,0.0101518616195
1761,0.0101372314083
1762,0.0100725198719
1763,0.00991453523295
1764,0.00979237261638
1765,0.0101206481366
1766,0.00993536841281
1767,0.00917669827643
1768,0.00725510210733
1769,0.00465683779735
1770,1.0000001e-05
1771,1.0000001e-05
1772,1.0000001e-05
1773,1.0000001e-05
1774,1.0000001e-05
1775,1.0000001e-05
1776,1.0000001e-05
1777,1.0000001e-05
1778,1.0000001e-05
1779,1.0000001e-05
1780,1.0000001e-05
1781,1.0000001e-05
1782,1.0000001e-05
1783,1.0000001e-05
1784,1.0000001e-05
1785,1.0000001e-05
1786,1.0000001e-05
1787,1.0000001e-05
1788,1.0000001e-05
1789,1.0000001e-05
1790,1.0000001e-05
1791,1.0000001e-05
1792,1.0000001e-05
1793,1.0000001e-05
1794,1.0000001e-05
1795,1.0000001e-05
1796,1.0000001e-05
1797,0.0133568294969
1798,0.00504857989017
1799,0.00625497846864
1800,0.00715711457347
1801,0.00833679546779
1802,0.00869611982619
1803,0.00867993614104
1804,0.00861956170768
1805,0.00626710317973
1806,0.00351848025199
1807,0.0143680931262
1808,0.0027657102024
1809,0.00548964006618
1810,0.00480905700025
1811,0.00616930084531
1812,0.00641707185656
1813,0.00719484014868
1814,0.0160772155278
1815,0.0139076202363
1816,0.0187128957928
1817,0.0404849374766
1818,0.0513943553158
1819,0.0603445597754
1820,0.0648692334765
1821,0.0667287646073
1822,0.0505486915715
1823,0.025608238641
1824,0.0129271256344
1825,0.0106575069916
1826,0.0102151781779
1827,0.0101532240788
1828,0.0101506752499
1829,0.0101524192303
1830,0.0101534507929
1831,0.0101535960352
1832,0.0101535964653
1833,0.0101537549608
1834,0.0136820644038
1835,0.0106023401099
1836,0.00984982284419
1837,0.0098805477551
1838,0.0100725620863
1839,0.0101370575948
1840,0.0249765152083
1841,0.00780979806781
1842,0.00401620581816
1843,0.0106181691594
1844,0.00922232454461
1845,0.00753290104415
1846,0.00869740385535
1847,0.00979408245819
1848,1.0000001e-05
1849,1.0000001e-05
1850,1.0000001e-05
1851,1.0000001e-05
1852,1.0000001e-05
1853,1.0000001e-05
1854,1.0000001e-05
1855,1.0000001e-05
1856,1.0000001e-05
1857,1.0000001e-05
1858,1.0000001e-05
1859,1.0000001e-05
1860,1.0000001e-05
1861,1.0000001e-05
1862,1.0000001e-05
1863,1.0000001e-05
1864,1.0000001e-05
1865,1.0000001e-05
1866,1.0000001e-05
1867,1.0000001e-05
1868,1.0000001e-05
1869,1.0000001e-05
1870,1.0000001e-05
1871,1.0000001e-05
1872,1.0000001e-05
1873,1.0000001e-05
1874,1.0000001e-05
1875,1.0000001e-05
1876,1.0000001e-05
1877,1.0000001e-05
1878,1.0000001e-05
1879,1.0000001e-05
1880,1.0000001e-05
1881,1.0000001e-05
1882,1.0000001e-05
1883,1.0000001e-05
1884,1.0000001e-05
1885,1.0000001e-05
1886,1.0000001e-05
1887,1.0000001e-05
1888,1.0000001e-05
1889,1.0000001e-05
1890,1.0000001e-05
1891,1.0000001e-05
1892,1.0000001e-05
1893,1.0000001e-05
1894,1.0000001e-05
1895,1.0000001e-05
1896,1.0000001e-05
1897,1.0000001e-05
1898,1.0000001e-05
1899,1.0000001e-05
1900,1.0000001e-05
1901,1.0000001e-05
1902,1.0000001e-05
1903,1.0000001e-05
1904,1.0000001e-05
1905,1.0000001e-05
1906,1.0000001e-05
1907,1.0000001e-05
1908,1.0000001e-05
1909,1.0000001e-05
1910,1.0000001e-05
1911,1.0000001e-05
1912,1.0000001e-05
1913,1.0000001e-05
1914,1.0000001e-05
1915,1.0000001e-05
1916,1.0000001e-05
1917,1.0000001e-05
1918,1.0000001e-05
1919,1.0000001e-05
1920,1.0000001e-05
1921,1.0000001e-05
1922,1.0000001e-05
1923,1.0000001e-05
1924,1.0000001e-05
1925,1.0000001e-05
1926,1.0000001e-05
1927,1.0000001e-05
1928,1.0000001e-05
1929,1.0000001e-05
1930,0.0071235748735
1931,0.00772923728415
1932,0.0135344185939
1933,0.0107070167641
1934,0.00880217181959
1935,0.00704251852233
1936,0.00655044935139
1937,0.0184846935591
1938,0.0425029545959
1939,0.0234334104405
1940,0.0142176898146
1941,0.0110413926099
1942,0.0176345765085
1943,0.0236113503593
1944,0.0509746489809
1945,0.0314567475069
1946,0.0382467517387
1947,0.0397022156278
1948,0.0297541516998
1949,0.0190424668359
1950,0.0118517288568
1951,0.00968769144103
1952,0.00724462450385
1953,0.00752912267977
1954,0.00810140530737
1955,0.00843477345691
1956,0.00853003262116
1957,0.0085894312336
1958,0.00798221659536
1959,0.00522673329265
1960,0.00344769345772
1961,0.0141791867002
1962,0.0306708503195
1963,0.0418516157248
1964,0.0344642817344
1965,0.0245270626121
1966,0.0342028954028
1967,0.0437758501609
1968,0.0241543067219
1969,0.0132717739805
1970,0.00858858671347
1971,0.00466472470361
1972,0.00588579239895
1973,0.0173886182213
1974,0.0100958276708
1975,0.00720181485989
1976,0.00486021676561
1977,0.277947130983
1978,1.20138259542
1979,1.21563788554
1980,0.00461820816293
1981,0.0103860877089
1982,0.0101530558263
1983,0.0101462152214
1984,0.0101060722972
1985,0.00994827221878
1986,0.00953939215744
1987,0.00897445154412
1988,0.0101150952946
1989,0.00989684964509
1990,0.00903132048804
1991,0.00720425266573
1992,0.00464086713073
1993,1.0000001e-05
1994,1.0000001e-05
1995,1.0000001e-05
1996,1.0000001e-05
1997,1.0000001e-05
1998,1.0000001e-05
1999,1.0000001e-05
2000,1.0000001e-05
2001,1.0000001e-05
2002,1.0000001e-05
2003,1.0000001e-05
2004,1.0000001e-05
2005,1.0000001e-05
2006,1.0000001e-05
2007,1.0000001e-05
2008,1.0000001e-05
2009,1.0000001e-05
2010,1.0000001e-05
2011,1.0000001e-05
2012,1.0000001e-05
2013,1.0000001e-05
2014,1.0000001e-05
2015,1.0000001e-05
2016,1.0000001e-05
2017,1.0000001e-05
2018,1.0000001e-05
2019,1.0000001e-05
2020,0.00725295386129
2021,0.0108266746644
2022,0.00550385726301
2023,0.011951844133
2024,0.0195746724962
2025,0.0260114838454
2026,0.0234392897305
2027,0.0143518946069
2028,0.00952134237734
2029,0.00724748140422
2030,0.0110721766237
2031,0.00720569989319
2032,0.00741198621004
2033,0.00739201084976
2034,0.00798051206996
2035,0.08385971937
2036,0.0374866077949
2037,0.0203231027486
2038,0.0119319332914
2039,0.00875349620649
2040,0.00939981448339
2041,0.00970137123697
2042,0.00976704529705
2043,0.00956755461314
2044,0.00907984768148
2045,0.018660228789
2046,0.0214016661668
2047,0.0172260237277
2048,0.0124738870864
2049,0.0109202724676
2050,0.0102476567654
2051,0.0101537915397
2052,0.010153749817
2053,0.01015378608
2054,0.0101537862594
2055,0.0101537862594
2056,0.010153791457
2057,0.0117892885132
2058,0.0243453711724
2059,0.00428408261946
2060,0.00772087818825
2061,0.00937856551011
2062,0.00996335641314
2063,0.0168045692521
2064,0.0115025662826
2065,0.00788190905871
2066,0.0153466910355
2067,0.0062688818335
2068,0.00808466036071
2069,0.0139699430328
2070,0.00690552816396
2071,0.00849686215859
2072,1.0000001e-05
2073,1.0000001e-05
2074,1.0000001e-05
2075,1.0000001e-05
2076,1.0000001e-05
2077,1.0000001e-05
2078,1.0000001e-05
2079,1.0000001e-05
2080,1.0000001e-05
2081,1.0000001e-05
2082,1.0000001e-05
2083,1.0000001e-05
2084,1.0000001e-05
2085,1.0000001e-05
2086,1.0000001e-05
2087,1.0000001e-05
2088,1.0000001e-05
2089,1.0000001e-05
2090,1.0000001e-05
2091,1.0000001e-05
2092,1.0000001e-05
2093,1.0000001e-05
2094,1.0000001e-05
2095,1.0000001e-05
2096,1.0000001e-05
2097,1.0000001e-05
2098,1.0000001e-05
2099,1.0000001e-05
2100,1.0000001e-05
2101,1.0000001e-05
2102,1.0000001e-05
2103,1.0000001e-05
2104,1.0000001e-05
2105,1.0000001e-05
2106,1.0000001e-05
2107,1.0000001e-05
2108,1.0000001e-05
2109,1.0000001e-05
2110,1.0000001e-05
2111,1.0000001e-05
2112,1.0000001e-05
2113,1.0000001e-05
2114,1.0000001e-05
2115,1.0000001e-05
2116,1.0000001e-05
2117,1.0000001e-05
2118,1.0000001e-05
2119,1.0000001e-05
2120,1.0000001e-05
2121,1.0000001e-05
2122,1.0000001e-05
2123,1.0000001e-05
2124,1.0000001e-05
2125,1.0000001e-05
2126,1.0000001e-05
2127,1.0000001e-05
2128,1.0000001e-05
2129,1.0000001e-05
2130,1.0000001e-05
2131,1.0000001e-05
2132,1.0000001e-05
2133,1.0000001e-05
2134,1.0000001e-05
2135,1.0000001e-05
2136,1.0000001e-05
2137,1.0000001e-05
2138,1.0000001e-05
2139,1.0000001e-05
2140,1.0000001e-05
2141,1.0000001e-05
2142,1.0000001e-05
2143,1.0000001e-05
2144,1.0000001e-05
2145,1.0000001e-05
2146,1.0000001e-05
2147,1.0000001e-05
2148,1.0000001e-05
2149,1.0000001e-05
2150,1.0000001e-05
2151,1.0000001e-05
2152,1.0000001e-05
2153,0.00441894147352
2154,0.00584933635443
2155,0.00637030786871
2156,0.00700365317885
2157,0.00541579623209
2158,0.00348154107984
2159,0.00322584408933
2160,0.0078629340828
2161,0.00934139548006
2162,0.00967909009071
2163,0.00975848025412
2164,0.00978525398948
2165,0.015454258136
2166,0.0200194608857
2167,0.0138473896596
2168,0.0406530982971
2169,0.0395929188083
2170,0.0401131419668
2171,0.0205737560374
2172,0.0122309856966
2173,0.00885119297928
2174,0.0055090569748
2175,0.00340965658005
2176,0.00565938403062
2177,0.00633909223482
2178,0.00646848869015
2179,0.00648722584311
2180,0.00650435119993
2181,0.00504114985847
2182,0.00469134033143
2183,0.0109840042118
2184,0.0115203599496
2185,0.0107515457584
2186,0.0102431848351
2187,0.00940098024337
2188,0.00689841590424
2189,0.00565264822787
2190,0.00558834148136
2191,0.0307644778624
2192,0.0455479618632
2193,0.0253045934842
2194,0.0158003653232
2195,0.023307685794
2196,0.0378883278261
2197,0.0399546264342
2198,0.0213469089853
2199,0.0136848646873
2200,1.24698331089
2201,1.22092126644
2202,1.22614655735
2203,0.250525607737
2204,0.0100682806378
2205,0.0101765967826
2206,0.0102934219466
2207,0.0103671390985
2208,0.0101440700397
2209,0.00946009624815
2210,0.00704430660048
2211,0.0100807601559
2212,0.00974751713127
2213,0.00860008097645
2214,0.0068828894092
2215,0.00441902212028
2216,1.0000001e-05
2217,1.0000001e-05
2218,1.0000001e-05
2219,1.0000001e-05
2220,1.0000001e-05
2221,1.0000001e-05
2222,1.0000001e-05
2223,1.0000001e-05
2224,1.0000001e-05
2225,1.0000001e-05
2226,1.0000001e-05
2227,1.0000001e-05
2228,1.0000001e-05
2229,1.0000001e-05
2230,1.0000001e-05
2231,1.0000001e-05
2232,1.0000001e-05
2233,1.0000001e-05
2234,1.0000001e-05
2235,1.0000001e-05
2236,1.0000001e-05
2237,1.0000001e-05
2238,1.0000001e-05
2239,1.0000001e-05
2240,1.0000001e-05
2241,1.0000001e-05
2242,1.0000001e-05
2243,0.00932271165438
2244,0.0123794605931
2245,0.00351835874286
2246,0.0047213080493
2247,0.00348657220499
2248,0.00322584503525
2249,0.0048700434342
2250,0.00892815198679
2251,0.00951353773373
2252,0.0180537494714
2253,0.0288692955212
2254,0.0334518538005
2255,0.0381945733071
2256,0.0410037652755
2257,0.0424339447634
2258,0.109676673048
2259,0.00475732614868
2260,0.00842629947075
2261,0.00485268082277
2262,0.00705316267491
2263,0.00785163323031
2264,0.00842134002708
2265,0.00855372885037
2266,0.00807445326966
2267,0.00691411368946
2268,0.00724961753991
2269,0.0255939649495
2270,0.0420621477738
2271,0.0545413023498
2272,0.0472108233181
2273,0.060448681081
2274,0.0690741792288
2275,0.0752489121075
2276,0.0797506519587
2277,0.0841894315536
2278,0.0885696187651
2279,0.0917002398072
2280,0.0978545992091
2281,0.0569410995321
2282,0.0297016980085
2283,0.0170069076682
2284,0.0119535270968
2285,0.0100273466315
2286,0.0131101147596
2287,0.0122342550342
2288,0.00977551778799
2289,0.0126500980047
2290,0.00995947443972
2291,0.00931885372022
2292,0.0264781612909
2293,0.00653119148485
2294,0.00368168858426
2295,0.00445089880686
2296,0.00464088313065
2297,0.0046568377973
2298,0.0072576765554
2299,1.0000001e-05
2300,1.0000001e-05
2301,1.0000001e-05
2302,1.0000001e-05
2303,1.0000001e-05
2304,1.0000001e-05
2305,1.0000001e-05
2306,1.0000001e-05
2307,1.0000001e-05
2308,1.0000001e-05
2309,1.0000001e-05
2310,1.0000001e-05
2311,1.0000001e-05
2312,1.0000001e-05
2313,1.0000001e-05
2314,1.0000001e-05
2315,1.0000001e-05
2316,1.0000001e-05
